date,year,s_man,c_man,n_man,s1_aut,s2_aut,s3_aut,c1_aut,c2_aut,c3_aut,n1_aut,n2_aut,n3_aut,s_avg,c_avg,n_avg
25-Aug-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
26-Aug-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
27-Aug-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
28-Aug-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
29-Aug-15,2015,NA,NA,NA,NA,2.03,2.54,0,0,0,0,0,0,2.29,0.00,0.00
30-Aug-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
31-Aug-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
1-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
2-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
3-Sep-15,2015,NA,NA,NA,NA,0.76,0.51,0,0,0,0,0,0,0.64,0.00,0.00
4-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0.76,0.51,0.76,0.00,0.00,0.68
5-Sep-15,2015,NA,NA,NA,NA,3.3,7.37,0,0,0,0,0,0,5.34,0.00,0.00
6-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
7-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
8-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
9-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
10-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
11-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0.25,0,0,0,0.00,0.08,0.00
12-Sep-15,2015,NA,NA,NA,NA,0.25,0,0,0,0,0,0,0,0.13,0.00,0.00
13-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
14-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
15-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
16-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
17-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
18-Sep-15,2015,NA,NA,NA,NA,0,0,0.76,1.27,0.76,0,0,0,0.00,0.93,0.00
19-Sep-15,2015,NA,NA,NA,NA,5.33,4.32,1.52,1.02,1.78,1.27,1.52,1.27,4.83,1.44,1.35
20-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0.25,0.00,0.00,0.08
21-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
22-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
23-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
24-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
25-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
26-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
27-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
28-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
29-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
30-Sep-15,2015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00,0.00,0.00
1-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
2-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
3-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
4-Oct-15,2015,NA,NA,NA,5.08,6.86,4.06,0.76,1.02,0.76,1.02,1.02,0.76,5.33,0.85,0.93
5-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
6-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
7-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
8-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
9-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
10-Oct-15,2015,NA,NA,NA,0.25,0.25,1.02,0,0,0,0,0,0,0.51,0.00,0.00
11-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
12-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
13-Oct-15,2015,NA,NA,NA,0,0,0,0.25,0.51,0.51,0,0,0,0.00,0.42,0.00
14-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
15-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
16-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
17-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
18-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,3.3,3.81,3.05,0.00,0.00,3.39
19-Oct-15,2015,NA,NA,NA,1.78,1.52,1.02,1.52,1.02,1.02,0,0,0,1.44,1.19,0.00
20-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
21-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
22-Oct-15,2015,NA,NA,NA,4.06,4.06,6.86,0,0,0,0,0,0,4.99,0.00,0.00
23-Oct-15,2015,NA,NA,NA,1.27,1.27,2.03,0,0,0,0,0,0,1.52,0.00,0.00
24-Oct-15,2015,NA,NA,NA,0.76,0.76,1.02,3.05,1.52,2.29,0.25,0,0,0.85,2.29,0.08
25-Oct-15,2015,NA,NA,NA,0.51,0.51,0,0,0,0,0,0,0,0.34,0.00,0.00
26-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
27-Oct-15,2015,NA,NA,NA,4.32,4.06,2.54,0,0,0,0,0,0,3.64,0.00,0.00
28-Oct-15,2015,NA,NA,NA,0.25,0,0,0,0,0,0,0,0,0.08,0.00,0.00
29-Oct-15,2015,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
30-Oct-15,2015,NA,NA,NA,2.03,1.52,1.02,2.54,1.27,2.03,0,0,0,1.52,1.95,0.00
31-Oct-15,2015,NA,NA,NA,4.32,5.08,4.83,0,0,0,0.25,0.25,0.25,4.74,0.00,0.25
1-Nov-15,2015,NA,NA,NA,0.25,0.51,0.51,NA,0,0,0,0,0,0.42,0.00,0.00
2-Nov-15,2015,NA,NA,NA,7.62,6.86,6.35,NA,11.68,9.4,27.43,25.91,26.67,6.94,10.54,26.67
3-Nov-15,2015,NA,NA,NA,0,0,0.25,NA,0.51,0.51,0.51,0.25,0.25,0.08,0.51,0.34
4-Nov-15,2015,NA,NA,NA,12.19,12.19,11.68,NA,0,0,0,0,0,12.02,0.00,0.00
5-Nov-15,2015,NA,NA,NA,32.51,32.51,28.7,NA,31.24,29.72,46.23,40.64,40.89,31.24,30.48,42.59
6-Nov-15,2015,NA,NA,NA,0,0,0,NA,0,0.25,0,0.25,0,0.00,0.13,0.08
7-Nov-15,2015,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0.00,0.00,0.00
8-Nov-15,2015,NA,NA,NA,6.86,7.11,6.86,NA,3.56,2.29,7.87,7.11,6.6,6.94,2.93,7.19
9-Nov-15,2015,NA,NA,NA,1.78,1.52,3.81,NA,0.25,0.25,0,0,0,2.37,0.25,0.00
10-Nov-15,2015,NA,NA,NA,3.05,3.56,2.79,NA,21.84,17.78,56.39,47.24,44.7,3.13,19.81,49.44
11-Nov-15,2015,NA,NA,NA,7.87,8.38,7.11,NA,2.79,2.79,4.32,3.56,3.56,7.79,2.79,3.81
12-Nov-15,2015,NA,NA,NA,0,0,0.25,NA,0.25,0.25,7.37,5.84,5.59,0.08,0.25,6.27
13-Nov-15,2015,NA,NA,NA,0.25,0,0,NA,0,0,0.25,0.25,0.25,0.08,0.00,0.25
14-Nov-15,2015,NA,NA,NA,3.81,4.06,4.06,NA,14.22,13.21,18.29,14.22,21.08,3.98,13.72,17.86
15-Nov-15,2015,NA,NA,NA,0,0,0,NA,0.25,0.25,0,0.25,0.25,0.00,0.25,0.17
16-Nov-15,2015,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0.00,0.00,0.00
17-Nov-15,2015,NA,NA,NA,3.56,3.56,4.06,NA,33.53,39.12,21.08,18.29,18.03,3.73,36.33,19.13
18-Nov-15,2015,NA,NA,NA,0.25,0.25,0.25,NA,0,0,0,0,0,0.25,0.00,0.00
19-Nov-15,2015,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0.00,0.00,0.00
20-Nov-15,2015,NA,NA,NA,2.79,1.27,1.52,NA,1.78,2.03,0,0,0,1.86,1.91,0.00
21-Nov-15,2015,NA,NA,NA,3.81,5.08,3.56,NA,8.38,7.37,12.95,10.41,7.37,4.15,7.88,10.24
22-Nov-15,2015,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0.00,0.00,0.00
23-Nov-15,2015,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0.00,0.00,0.00
24-Nov-15,2015,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0.00,0.00,0.00
25-Nov-15,2015,NA,NA,NA,3.3,2.79,2.03,NA,6.35,2.79,0,0,0,2.71,4.57,0.00
26-Nov-15,2015,NA,NA,NA,3.56,4.83,3.81,NA,12.45,6.1,45.21,40.39,8.38,4.07,9.28,31.33
27-Nov-15,2015,NA,NA,NA,1.78,2.29,2.29,NA,0.51,0.51,9.14,8.64,2.03,2.12,0.51,6.60
28-Nov-15,2015,NA,NA,NA,6.1,6.35,6.86,NA,3.81,3.56,2.79,2.29,0.51,6.44,3.69,1.86
29-Nov-15,2015,NA,NA,NA,0,0,0,NA,1.52,1.02,0,0,0.25,0.00,1.27,0.08
30-Nov-15,2015,NA,NA,NA,3.56,3.56,4.06,NA,8.13,10.41,4.06,3.3,0,3.73,9.27,2.45
1-Dec-15,2015,NA,NA,NA,0,0,0,NA,0.25,0.25,0,0,0.25,0.00,0.25,0.08
2-Dec-15,2015,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0.00,0.00,0.00
3-Dec-15,2015,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0.00,0.00,0.00
4-Dec-15,2015,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0.00,0.00,0.00
5-Dec-15,2015,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0.00,0.00,0.00
6-Dec-15,2015,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0.00,0.00,0.00
7-Dec-15,2015,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0.00,0.00,0.00
8-Dec-15,2015,NA,NA,NA,0,0,0,NA,0,0.25,0,0,0,0.00,0.13,0.00
9-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,0.24,NA,NA,0.00,NA,0.24
10-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0.00,NA,0.00
11-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0.00,NA,0.00
12-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,11.98,NA,NA,0.00,NA,11.98
13-Dec-15,2015,NA,NA,NA,3.81,NA,NA,NA,NA,NA,37.59,NA,NA,3.81,NA,37.59
14-Dec-15,2015,NA,NA,NA,16.76,NA,NA,NA,NA,NA,11.43,NA,NA,16.76,NA,11.43
15-Dec-15,2015,NA,NA,NA,18.29,NA,NA,NA,NA,NA,0.25,NA,NA,18.29,NA,0.25
16-Dec-15,2015,NA,NA,NA,1.52,NA,NA,NA,NA,NA,0,NA,NA,1.52,NA,0.00
17-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0.00,NA,0.00
18-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,1.27,NA,NA,0.00,NA,1.27
19-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0.00,NA,0.00
20-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0.00,NA,0.00
21-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0.00,NA,0.00
22-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0.00,NA,0.00
23-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0.00,NA,0.00
24-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0.00,NA,0.00
25-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,7.62,NA,NA,0.00,NA,7.62
26-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0.00,NA,0.00
27-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0.00,NA,0.00
28-Dec-15,2015,NA,NA,NA,0.76,NA,NA,NA,NA,NA,0,NA,NA,0.76,NA,0.00
29-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0.00,NA,0.00
30-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0.00,NA,0.00
31-Dec-15,2015,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0.00,NA,0.00
1-Jan-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
2-Jan-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
3-Jan-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
4-Jan-16,2016,NA,NA,NA,NA,5.84,NA,5.01,NA,NA,7.37,7.37,NA,5.84,5.01,7.37
5-Jan-16,2016,NA,NA,NA,NA,5.59,NA,30.1,NA,NA,2.29,2.29,NA,5.59,30.10,2.29
6-Jan-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
7-Jan-16,2016,NA,26.2,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
8-Jan-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
9-Jan-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
10-Jan-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
11-Jan-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
12-Jan-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
13-Jan-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
14-Jan-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
15-Jan-16,2016,NA,NA,NA,NA,38.1,NA,49.1,NA,NA,6.6,6.6,NA,38.10,49.10,6.60
16-Jan-16,2016,NA,NA,NA,NA,3.05,NA,2.4,NA,NA,2.29,2.29,NA,3.05,2.40,2.29
17-Jan-16,2016,NA,NA,NA,NA,20.32,NA,32.51,NA,NA,12.7,12.7,NA,20.32,32.51,12.70
18-Jan-16,2016,105,NA,78,NA,9.65,NA,30.42,NA,NA,39.12,39.12,NA,9.65,30.42,39.12
19-Jan-16,2016,NA,79,NA,NA,27.43,NA,22.25,NA,NA,14.99,14.99,NA,27.43,22.25,14.99
20-Jan-16,2016,NA,NA,NA,NA,6.1,NA,8.29,NA,NA,3.05,3.05,NA,6.10,8.29,3.05
21-Jan-16,2016,NA,112,NA,NA,0.25,NA,0,NA,NA,0,0,NA,0.25,0.00,0.00
22-Jan-16,2016,44,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
23-Jan-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
24-Jan-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
25-Jan-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
26-Jan-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
27-Jan-16,2016,NA,NA,20,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
28-Jan-16,2016,NA,NA,NA,NA,2.03,NA,1.8,NA,NA,2.54,2.54,NA,2.03,1.80,2.54
29-Jan-16,2016,NA,NA,NA,NA,0.51,NA,3.76,NA,NA,5.84,5.84,NA,0.51,3.76,5.84
30-Jan-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0.25,0.25,NA,0.00,0.00,0.25
31-Jan-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
1-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
2-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0.25,0.25,NA,0.00,0.00,0.25
3-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0.76,0.76,NA,0.00,0.00,0.76
4-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
5-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
6-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
7-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
8-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,1.52,1.52,NA,0.00,0.00,1.52
9-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0.25,0.25,NA,0.00,0.00,0.25
10-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
11-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
12-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
13-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
14-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
15-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
16-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
17-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
18-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
19-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
20-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
21-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
22-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
23-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
24-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
25-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
26-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
27-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
28-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
29-Feb-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
1-Mar-16,2016,NA,NA,NA,NA,4.32,NA,0,NA,NA,0,0,NA,4.32,0.00,0.00
2-Mar-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
3-Mar-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
4-Mar-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
5-Mar-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
6-Mar-16,2016,NA,NA,NA,NA,8.38,NA,8.05,NA,NA,2.54,2.54,NA,8.38,8.05,2.54
7-Mar-16,2016,NA,NA,NA,NA,2.79,NA,1.57,NA,NA,1.02,1.02,NA,2.79,1.57,1.02
8-Mar-16,2016,NA,NA,NA,NA,0.51,NA,0,NA,NA,3.3,3.3,NA,0.51,0.00,3.30
9-Mar-16,2016,NA,NA,NA,NA,8.38,NA,3.7,NA,NA,3.3,3.3,NA,8.38,3.70,3.30
10-Mar-16,2016,NA,NA,NA,NA,1.52,NA,2.1,NA,NA,4.57,4.57,NA,1.52,2.10,4.57
11-Mar-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0.51,0.51,NA,0.00,0.00,0.51
12-Mar-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
13-Mar-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
14-Mar-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
15-Mar-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
16-Mar-16,2016,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0.00,0.00,0.00
17-Mar-16,2016,NA,NA,NA,NA,0,NA,0,61.98,0,0,0,0,0.00,20.66,0.00
18-Mar-16,2016,NA,NA,NA,NA,61.98,NA,NA,1.02,NA,0,34.54,11.94,61.98,1.02,15.49
19-Mar-16,2016,NA,NA,NA,NA,1.02,NA,NA,0,NA,0,0,0,1.02,0.00,0.00
20-Mar-16,2016,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,0,0.00,0.00,0.00
21-Mar-16,2016,NA,NA,NA,NA,0,NA,NA,0,NA,0.51,0,0,0.00,0.00,0.17
22-Mar-16,2016,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,0,0.00,0.00,0.00
23-Mar-16,2016,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,0,0.00,0.00,0.00
24-Mar-16,2016,NA,NA,NA,NA,0,NA,NA,0,NA,0.51,0,0,0.00,0.00,0.17
25-Mar-16,2016,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0.00,0.00,0.00
26-Mar-16,2016,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0.00,0.00,0.00
27-Mar-16,2016,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0.00,0.00,0.00
28-Mar-16,2016,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0.00,0.00,0.00
29-Mar-16,2016,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0.00,0.00,0.00
30-Mar-16,2016,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0.00,0.00,0.00
31-Mar-16,2016,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0.00,0.00,0.00
1-Apr-16,2016,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0.00,0.00,0.00
2-Apr-16,2016,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0.00,0.00,0.00
3-Apr-16,2016,4.2,NA,NA,NA,0,NA,5.08,0.25,NA,NA,1.52,1.27,0.00,2.67,1.40
4-Apr-16,2016,NA,NA,NA,0,0.25,15.75,0.25,0,NA,NA,0.51,0.76,5.33,0.13,0.64
5-Apr-16,2016,NA,NA,NA,NA,0,NA,0,0,NA,NA,0.25,0.25,0.00,0.00,0.25
6-Apr-16,2016,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0.00,0.00,0.00
7-Apr-16,2016,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0.00,0.00,0.00
8-Apr-16,2016,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0.00,0.00,0.00
9-Apr-16,2016,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0.00,0.00,0.00
10-Apr-16,2016,NA,NA,NA,NA,0,NA,1.52,8.38,12.7,NA,0,0.25,0.00,7.53,0.13
11-Apr-16,2016,NA,NA,NA,NA,8.38,NA,0,0,0,NA,0.25,0.25,8.38,0.00,0.25
12-Apr-16,2016,NA,11.8,20,NA,0,NA,0,0,0,NA,0,0,0.00,0.00,0.00
13-Apr-16,2016,NA,NA,NA,NA,0,NA,0.76,0,0,NA,0,0,0.00,0.25,0.00
14-Apr-16,2016,NA,NA,NA,NA,0,NA,3.81,0,0,NA,0,0,0.00,1.27,0.00
15-Apr-16,2016,NA,NA,NA,NA,0,NA,1.02,0,1.78,NA,0,0,0.00,0.93,0.00
16-Apr-16,2016,NA,NA,NA,NA,0,NA,2.79,0,0,NA,0.25,0.25,0.00,0.93,0.25
17-Apr-16,2016,NA,NA,NA,NA,0,NA,6.35,0.25,0.25,NA,0,0,0.00,2.28,0.00
18-Apr-16,2016,NA,NA,NA,NA,0.25,NA,3.56,4.57,4.06,12.7,9.4,8.38,0.25,4.06,10.16
19-Apr-16,2016,NA,4,15.2,NA,4.57,NA,0,0,0.25,0,0.25,0.25,4.57,0.08,0.17
20-Apr-16,2016,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0.00,0.00,0.00
21-Apr-16,2016,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0.00,0.00,0.00
22-Apr-16,2016,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0.00,0.00,0.00
23-Apr-16,2016,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0.00,0.00,0.00
24-Apr-16,2016,NA,NA,NA,NA,0,NA,7.62,0,0,0,0,0,0.00,2.54,0.00
25-Apr-16,2016,NA,NA,NA,NA,0,NA,9.91,0,0,0,0,0,0.00,3.30,0.00
26-Apr-16,2016,NA,NA,NA,NA,0,NA,5.08,0.25,0.25,13.72,13.46,6.1,0.00,1.86,11.09
27-Apr-16,2016,NA,NA,NA,NA,0.25,NA,0.25,0.76,1.78,16.76,17.78,3.05,0.25,0.93,12.53
28-Apr-16,2016,NA,NA,NA,NA,0.76,NA,45.72,5.84,5.84,0.25,0,0.76,0.76,19.13,0.34
